book,chapter,verse,reference,text
예레미야,2,23,예레미야 2:23,네가 어찌 말하기를 나는 더럽히지 아니하였다 바알들을 좇지 아니하였다 하겠느냐 골짜기 속에 있는 네 길을 보라 네 행한 바를 알것이니라 너는 발이 빠른 젊은 암약대가 그 길에 어지러이 달림 같았으며
예레미야,2,24,예레미야 2:24,너는 광야에 익숙한 들 암나귀가 그 성욕이 동하므로 헐떡거림 같았도다 그 성욕의 때에 누가 그것을 막으리요 그것을 찾는 자들이 수고치 아니하고 그것의 달에 만나리라
예레미야,2,25,예레미야 2:25,내가 또 말하기를 네 발을 제어하여 벗은 발이 되게 말며 목을 갈하게 말라 하였으나 오직 너는 말하기를 아니라 이는 헛된 말이라 내가 이방 신을 사랑하였은즉 그를 따라 가겠노라 하도다
예레미야,2,28,예레미야 2:28,"네가 만든 네 신들이 어디 있느뇨 ? 그들이 너의 환난을 당할 때에 구원할 수 있으면 일어날 것이니라 유다여, 너의 신들이 너의 성읍 수와 같도다"
예레미야,2,29,예레미야 2:29,나 여호와가 말하노라 ! 너희가 나와 다툼은 어찜이뇨 너희가 다 내게 범과하였느니라
예레미야,2,30,예레미야 2:30,내가 너희 자녀를 때림도 무익함은 그들도 징책을 받지 아니함이라 너희 칼이 사나운 사자같이 너희 선지자들을 삼켰느니라
예레미야,2,31,예레미야 2:31,너희 이 세대여 여호와의 말을 들어 보라 내가 이스라엘에게 광야가 되었었느냐 흑암한 땅이 되었었느냐 무슨 연고로 내 백성이 말하기를 우리는 놓였으니 다시 주께로 가지 않겠다 하느냐
예레미야,2,32,예레미야 2:32,처녀가 어찌 그 패물을 잊겠느냐 ? 신부가 어찌 그 고운 옷을 잊겠느냐 ? 오직 내 백성은 나를 잊었나니 그 날 수는 계수할 수 없거늘
예레미야,2,33,예레미야 2:33,네가 어찌 사랑을 얻으려고 네 행위를 아름답게 꾸미느냐 ? 그러므로 네 행위를 악한 여자들에게까지 가르쳤으며
예레미야,2,34,예레미야 2:34,또 네 옷단에 죄 없는 가난한 자를 죽인 피가 묻었나니 그들이 담 구멍을 뚫음을 인함이 아니라 오직 이 모든 일로 너를 책망함을 인함이니라
예레미야,3,4,예레미야 3:4,"네가 이제부터는 내게 부르짖기를 나의 아버지여, 아버지는 나의 소시의 애호자시오니"
예레미야,3,12,예레미야 3:12,너는 가서 북을 향하여 이 말을 선포하여 이르라 여호와께서 가라사대 배역한 이스라엘아 돌아오라 ! 나의 노한 얼굴을 너희에게로 향하지 아니하리라 나는 긍휼이 있는 자라 노를 한 없이 품지 아니하느니라 여호와의 말이니라
예레미야,3,13,예레미야 3:13,너는 오직 네 죄를 자복하라 ! 이는 네 하나님 여호와를 배반하고 네 길로 달려 모든 푸른 나무 아래서 이방 신에게 절하고 내 목 소리를 듣지 아니하였음이니라 여호와의 말이니라
예레미야,3,14,예레미야 3:14,나 여호와가 말하노라 배역한 자식들아 돌아오라 ! 나는 너희 남편임이니라 ! 내가 너희를 성읍에서 하나와 족속 중에서 둘을 택하여 시온으로 데려오겠고
예레미야,3,15,예레미야 3:15,내가 또 내 마음에 합하는 목자를 너희에게 주리니 그들이 지식과 명철로 너희를 양육하리라
예레미야,3,19,예레미야 3:19,내가 스스로 말하기를 내가 어떻게 하든지 너를 자녀 중에 두며 허다한 나라 중에 아름다운 산업인 이 낙토를 네게 주리라 하였고 내가 다시 말하기를 너희가 나를 나의 아버지라 하고 나를 떠나지 말것이니라 하였노라
예레미야,3,21,예레미야 3:21,소리가 자산 위에서 들리니 곧 이스라엘 자손의 애곡하며 간구하는 것이라 그들이 그 길을 굽게 하며 자기 하나님 여호와를 잊어버렸음이로다
예레미야,3,22,예레미야 3:22,배역한 자식들아 돌아오라 내가 너희의 배역함을 고치리라 보소서 ! 우리가 주께 왔사오니 주는 우리 하나님 여호와이심이니이다
예레미야,3,23,예레미야 3:23,작은 산들과 큰 산 위의 떠드는 무리에게 바라는 것은 참으로 허사라 이스라엘의 구원은 진실로 우리 하나님 여호와께 있나이다
예레미야,4,2,예레미야 4:2,진실과 공평과 정의로 여호와의 삶을 가리켜 맹세하면 열방이 나로 인하여 스스로 복을 빌며 나로 인하여 자랑하리라
예레미야,4,3,예레미야 4:3,나 여호와가 유다와 예루살렘 사람에게 이같이 이르노라 너희 묵은 땅을 갈고 가시덤불 속에 파종하지 말라
예레미야,4,5,예레미야 4:5,너희는 유다에 선포하며 예루살렘에 공포하여 이르기를 이 땅에서 나팔을 불라 하며 또 크게 외쳐 이르기를 너희는 모이라 우리가 견고한 성으로 들어가자 하고
예레미야,4,14,예레미야 4:14,예루살렘아 네 마음의 악을 씻어 버리라 ! 그리하면 구원을 얻으리라 ! 네 악한 생각이 네 속에 얼마나 오래 머물겠느냐 ?
예레미야,4,21,예레미야 4:21,내가 저 기호를 보며 나팔소리 듣기를 어느때까지 할꼬
예레미야,4,23,예레미야 4:23,내가 땅을 본즉 혼돈하고 공허하며 하늘들을 우러른즉 거기 빛이 없으며
예레미야,4,25,예레미야 4:25,내가 본즉 사람이 없으며 공중의 새가 다 날아갔으며
예레미야,4,26,예레미야 4:26,내가 본즉 좋은 땅이 황무지가 되었으며 그 모든 성읍이 여호와의 앞 그 맹렬한 진노 앞에 무너졌으니
예레미야,4,28,예레미야 4:28,이로 인하여 땅이 슬퍼할 것이며 위의 하늘이 흑암할 것이라 내가 이미 말하였으며 작정하였고 후회하지 아니하였은즉 또한 돌이키지 아니하리라 하셨음이로다
예레미야,4,29,예레미야 4:29,기병과 활 쏘는 자의 훤화로 인하여 모든 성읍이 도망하여 수풀에 들어가고 바위에 기어오르며 각 성읍이 버림을 당하여 거기 거하는 사람이 없나니
예레미야,4,30,예레미야 4:30,"멸망을 당한 자여, 네가 어떻게 하려느냐 ? 네가 붉은 옷을 입고 금장식으로 단장하고 눈을 그려 꾸밀지라도 너의 화장한 것이 헛된 일이라 연인들이 너를 멸시하여 네 생명을 찾느니라"
예레미야,4,31,예레미야 4:31,내가 소리를 들은즉 여인의 해산하는 소리 같고 초산하는 자의 고통하는 소리 같으니 이는 딸 시온의 소리라 그가 헐떡이며 그 손을 펴고 이르기를 내게 화 있도다 ! 살륙하는 자를 인하여 나의 심령이 피곤하도다 하는도다
예레미야,5,1,예레미야 5:1,너희는 예루살렘 거리로 빨리 왕래하며 그 넓은 거리에서 찾아보고 알라 너희가 만일 공의를 행하며 진리를 구하는 자를 한 사람이라도 찾으면 내가 이 성을 사하리라
예레미야,5,2,예레미야 5:2,그들이 여호와의 사심으로 맹세할지라도 실상은 거짓 맹세니라
예레미야,5,3,예레미야 5:3,여호와여 주의 눈이 성실을 돌아보지 아니하시나이까 주께서 그들을 치셨을지라도 그들이 아픈줄을 알지 못하며 그들을 거진 멸하셨을지라도 그들이 징계를 받지 아니하고 그 얼굴을 반석보다 굳게하여 돌아오기를 싫어하므로
예레미야,5,4,예레미야 5:4,"내가 말하기를 이 무리는 비천하고 우준한 것 뿐이라 여호와의 길, 자기 하나님의 법을 알지 못하니"
예레미야,5,5,예레미야 5:5,"내가 귀인들에게 가서 그들에게 말하리라 그들은 여호와의 길, 자기 하나님의 법을 안다 하였더니 그들도 일제히 그 멍에를 꺾고 결박을 끊은지라"
예레미야,5,6,예레미야 5:6,그러므로 수풀에서 나오는 사자가 그들을 죽이며 사막의 이리가 그들을 멸하며 표범이 성읍들을 엿보온즉 그리로 나오는 자마다 찢기오리니 이는 그들의 허물이 많고 패역이 심함이니이다
예레미야,5,8,예레미야 5:8,그들은 살지고 두루 다니는 수 말 같이 각기 이웃의 아내를 따라 부르짖는도다
예레미야,5,9,예레미야 5:9,나 여호와가 이르노라 내가 어찌 이 일들을 인하여 벌하지 아니하겠으며 내 마음이 이런 나라에 보수하지 않겠느냐 ?
예레미야,5,10,예레미야 5:10,너희는 그 성벽에 올라가 훼파하되 다 훼파하지 말고 그 가지만 꺾어버리라 여호와의 것이 아님이니라
예레미야,5,11,예레미야 5:11,나 여호와가 말하노라 이스라엘 족속과 유다 족속이 내게 심히 패역하였느니라
예레미야,5,13,예레미야 5:13,선지자들은 바람이라 말씀이 그들의 속에 있지 아니한즉 그같이 그들이 당하리라 하느니라
예레미야,5,14,예레미야 5:14,그러므로 만군의 하나님 여호와가 이같이 말하노라 그들이 이말을 하였은즉 볼지어다 ! 내가 네 입에 있는 나의 말로 불이 되게 하고 이 백성으로 나무가 되게 하리니 그 불이 그들을 사르리라
예레미야,5,15,예레미야 5:15,나 여호와가 말하노라 이스라엘 족속아 ! 보라 내가 한 나라를 원방에서 너희에게로 오게 하리니 곧 강하고 오랜 나라이라 그 방언을 네가 알지 못하며 그 말을 네가 깨닫지 못하느니라
예레미야,5,16,예레미야 5:16,그 전통은 열림 묘실이요 그 사람들은 다 용사라
예레미야,5,18,예레미야 5:18,나 여호와가 말하노라 그 때에도 내가 너희를 진멸치는 아니하리라
예레미야,5,24,예레미야 5:24,또 너희 마음으로 우리에게 이른 비와 늦은 비를 때를 따라 주시며 우리를 위하여 추수 기한을 정하시는 우리 하나님 여호와를 경외하자 말하지도 아니하니
예레미야,6,3,예레미야 6:3,목자들이 그 무리 양을 몰고 와서 그 사면에 자기 장막을 치고 각기 처소에서 먹이리로다
예레미야,6,9,예레미야 6:9,만군의 여호와께서 이같이 말씀하시되 포도를 땀 같이 그들이 이스라엘의 남은 자를 말갛게 주우리라 너는 포도 따는 자처럼 네 손을 광주리에 자주자주 놀리라 하시나니
예레미야,6,16,예레미야 6:16,여호와께서 이같이 말씀하시되 너희는 길에 서서 보며 옛적 길 곧 선한 길이 어디인지 알아보고 그리로 행하라 너희 심령이 평강을 얻으리라 하나 그들의 대답이 우리는 그리로 행치 않겠노라 하였으며
예레미야,6,17,예레미야 6:17,내가 또 너희 위에 파수군을 세웠으니 나팔소리를 들으라 하나 그들의 대답이 우리는 듣지 않겠노라 하였도다
예레미야,6,18,예레미야 6:18,"그러므로 너희 열방아 들으라, 회중아 그들의 당할 일을 알라"
예레미야,6,22,예레미야 6:22,여호와께서 이같이 말씀하시되 보라 한 민족이 북방에서 오며 큰 나라가 땅 끝에서부터 떨쳐 일어나나니
예레미야,6,24,예레미야 6:24,우리가 그 소문을 들었으므로 손이 약하여졌고 고통이 우리를 잡았으므로 아픔이 해산하는 여인 같도다
예레미야,6,25,예레미야 6:25,너희는 밭에도 나가지 말라 길로도 행치말라 대적의 칼이 있고 사방에 두려움이 있음이니라
예레미야,6,27,예레미야 6:27,주께서 가라사대 내가 이미 너로 내 백성중에 살피는 자와 요새를 삼아 그들의 길을 알고 살피게 하였노라
예레미야,6,28,예레미야 6:28,그들은 다 심히 패역한 자며 다니며 비방하는 자며 그들은 놋과 철이며 다 사악한 자라
예레미야,6,29,예레미야 6:29,풀무를 맹렬히 불면 그 불에 납이 살라져서 단련하는 자의 일이 헛되게 되느니라 이와 같이 악한 자가 제하여지지 아니하나니
예레미야,7,1,예레미야 7:1,여호와께로서 예레미야에게 말씀이 임하니라 가라사대
예레미야,7,2,예레미야 7:2,너는 여호와의 집 문에 서서 이 말을 선포하여 이르기를 여호와께 경배하러 이 문으로 들어가는 유다인아 다 여호와의 말씀을 들으라
예레미야,7,3,예레미야 7:3,만군의 여호와 이스라엘의 하나님이 이같이 말씀하시되 너희 길과 행위를 바르게 하라 그리하면 내가 너희로 이 곳에 거하게 하 리라
예레미야,7,4,예레미야 7:4,"너희는 이것이 여호와의 전이라, 여호와의 전이라, 여호와의 전이라 하는 거짓말을 믿지 말라"
예레미야,7,6,예레미야 7:6,이방인과 고아와 과부를 압제하지 말며 무죄한 자의 피를 이 곳에서 흘리지 아니하며 다른 신들을 좇아 스스로 해하지 아니하면
예레미야,7,7,예레미야 7:7,내가 너희를 이 곳에 거하게 하리니 곧 너희 조상에게 영원 무궁히 준 이 땅에니라
예레미야,7,8,예레미야 7:8,너희가 무익한 거짓말을 의뢰하는도다
예레미야,7,17,예레미야 7:17,너는 그들이 유다 성읍들과 예루살렘 거리에서 행하는 일을 보지 못하느냐 ?
예레미야,7,23,예레미야 7:23,오직 내가 이것으로 그들에게 명하여 이르기를 너희는 내 목소리를 들으라 ! 그리하면 나는 너희 하나님이 되겠고 너희는 내 백성이 되리라 너희는 나의 명한 모든 길로 행하라 그리하면 복을 받으리라 하였으나
